timestamp_ms,shunt_voltage_mV,bus_voltage_V,current_mA,power_mW,workload_state,status
10554,0.435000,5.075000,43.500,221.250,1,OK
10574,0.430000,5.073750,43.000,218.750,1,OK
10594,0.430000,5.073750,43.250,217.500,1,OK
10614,0.432500,5.073750,43.250,218.750,1,OK
10634,0.432500,5.072500,43.250,218.750,1,OK
10654,0.432500,5.072500,43.250,218.750,1,OK
10674,0.432500,5.075000,43.250,218.750,1,OK
10694,0.432500,5.073750,43.250,218.750,1,OK
10714,0.432500,5.075000,43.250,218.750,1,OK
10734,0.432500,5.075000,43.250,218.750,1,OK
10754,0.432500,5.072500,43.250,218.750,1,OK
10774,0.430000,5.073750,43.250,217.500,1,OK
10794,0.435000,5.070000,43.500,221.250,1,OK
10814,0.432500,5.073750,43.250,218.750,1,OK
10834,0.432500,5.075000,43.250,218.750,1,OK
10854,0.432500,5.072500,43.250,218.750,1,OK
10874,0.435000,5.076250,43.500,221.250,1,OK
10894,0.440000,5.075000,43.250,218.750,1,OK
10914,0.432500,5.073750,43.000,218.750,1,OK
10934,0.435000,5.075000,43.250,221.250,1,OK
10954,0.432500,5.073750,43.250,218.750,1,OK
10974,0.435000,5.072500,43.500,221.250,1,OK
10994,0.430000,5.075000,43.000,218.750,1,OK
11014,0.432500,5.075000,43.250,218.750,1,OK
11034,0.432500,5.073750,43.250,218.750,1,OK
11054,0.432500,5.075000,43.250,218.750,1,OK
11074,0.430000,5.075000,43.000,218.750,1,OK
11094,0.432500,5.076250,43.250,218.750,1,OK
11114,0.432500,5.073750,43.250,218.750,1,OK
11134,0.432500,5.068750,43.250,218.750,1,OK
11154,0.430000,5.073750,43.000,218.750,1,OK
11174,0.432500,5.075000,43.250,218.750,1,OK
11194,0.430000,5.073750,43.000,218.750,1,OK
11214,0.435000,5.075000,43.500,221.250,1,OK
11234,0.432500,5.075000,43.250,218.750,1,OK
11254,0.432500,5.073750,43.250,218.750,1,OK
11274,0.432500,5.073750,43.250,218.750,1,OK
11294,0.430000,5.073750,43.000,217.500,1,OK
11314,0.432500,5.070000,43.250,218.750,1,OK
11334,0.432500,5.075000,43.250,218.750,1,OK
11354,0.432500,5.075000,43.250,218.750,1,OK
11374,0.432500,5.075000,43.250,218.750,1,OK
11394,0.432500,5.073750,43.250,218.750,1,OK
11414,0.435000,5.075000,43.250,218.750,1,OK
11434,0.432500,5.073750,43.500,221.250,1,OK
11454,0.432500,5.075000,43.000,218.750,1,OK
11474,0.427500,5.075000,42.750,217.500,1,OK
11494,0.430000,5.072500,43.000,218.750,1,OK
11514,0.432500,5.073750,43.250,218.750,1,OK
11534,0.432500,5.075000,43.250,218.750,1,OK
11554,0.435000,5.075000,43.500,221.250,1,OK
11574,0.430000,5.076250,43.000,218.750,1,OK
11594,0.432500,5.073750,43.500,221.250,1,OK
11614,0.432500,5.073750,43.000,218.750,1,OK
11634,0.432500,5.075000,43.250,218.750,1,OK
11654,0.432500,5.070000,43.250,218.750,1,OK
11674,0.430000,5.073750,43.000,218.750,1,OK
11694,0.430000,5.075000,43.000,218.750,1,OK
11714,0.432500,5.073750,43.250,218.750,1,OK
11734,0.432500,5.073750,43.250,218.750,1,OK
11754,0.445000,5.073750,43.000,218.750,1,OK
11774,0.432500,5.073750,43.250,218.750,1,OK
11794,0.432500,5.073750,43.250,218.750,1,OK
11814,0.432500,5.075000,43.250,218.750,1,OK
11834,0.432500,5.070000,43.250,218.750,1,OK
11854,0.432500,5.073750,43.250,218.750,1,OK
11874,0.435000,5.073750,43.500,221.250,1,OK
11894,0.432500,5.073750,43.250,218.750,1,OK
11914,0.432500,5.073750,43.250,218.750,1,OK
11934,0.432500,5.073750,43.250,218.750,1,OK
11954,0.432500,5.073750,43.250,218.750,1,OK
11974,0.432500,5.073750,43.250,218.750,1,OK
11994,0.432500,5.073750,43.250,218.750,1,OK
12014,0.432500,5.072500,43.250,218.750,1,OK
12034,0.435000,5.073750,43.500,221.250,1,OK
12054,0.430000,5.072500,43.000,218.750,1,OK
12074,0.432500,5.073750,43.250,218.750,1,OK
12094,0.432500,5.073750,43.250,218.750,1,OK
12114,0.427500,5.073750,42.750,217.500,1,OK
12134,0.432500,5.073750,43.250,218.750,1,OK
12154,0.432500,5.075000,43.250,218.750,1,OK
12174,0.432500,5.071250,43.250,218.750,1,OK
12194,0.432500,5.073750,43.250,218.750,1,OK
12214,0.432500,5.075000,43.250,218.750,1,OK
12234,0.432500,5.075000,43.250,218.750,1,OK
12254,0.432500,5.073750,43.250,218.750,1,OK
12274,0.437500,5.075000,43.500,221.250,1,OK
12294,0.432500,5.073750,43.000,218.750,1,OK
12314,0.432500,5.075000,43.000,218.750,1,OK
12334,0.435000,5.075000,43.500,221.250,1,OK
12354,0.432500,5.071250,43.250,218.750,1,OK
12374,0.432500,5.073750,43.250,218.750,1,OK
12394,0.430000,5.075000,43.000,218.750,1,OK
12414,0.432500,5.073750,43.250,218.750,1,OK
12434,0.432500,5.073750,43.250,218.750,1,OK
12454,0.430000,5.073750,43.500,221.250,1,OK
12474,0.435000,5.073750,43.250,218.750,1,OK
12494,0.432500,5.073750,43.000,218.750,1,OK
12514,0.432500,5.070000,43.250,218.750,1,OK
12534,0.432500,5.075000,43.250,218.750,1,OK
12554,0.432500,5.073750,43.250,218.750,1,OK
12574,0.430000,5.075000,43.000,218.750,1,OK
12594,0.430000,5.073750,43.000,218.750,1,OK
12614,0.435000,5.075000,43.500,221.250,1,OK
12634,0.432500,5.075000,43.000,218.750,1,OK
12654,0.430000,5.073750,43.500,217.500,1,OK
12674,0.432500,5.073750,43.250,218.750,1,OK
12694,0.435000,5.071250,43.500,221.250,1,OK
12714,0.432500,5.075000,43.250,218.750,1,OK
12734,0.427500,5.075000,42.750,217.500,1,OK
12754,0.432500,5.073750,43.250,218.750,1,OK
12774,0.432500,5.073750,43.250,218.750,1,OK
12794,0.432500,5.073750,43.250,218.750,1,OK
12814,0.430000,5.075000,43.000,218.750,1,OK
12834,0.432500,5.073750,43.000,218.750,1,OK
12854,0.432500,5.073750,43.250,218.750,1,OK
12874,0.432500,5.072500,43.250,218.750,1,OK
12894,0.432500,5.073750,43.250,218.750,1,OK
12914,0.432500,5.073750,43.250,218.750,1,OK
12934,0.430000,5.073750,43.000,218.750,1,OK
12954,0.427500,5.073750,42.750,217.500,1,OK
12974,0.432500,5.076250,43.500,221.250,1,OK
12994,0.432500,5.075000,43.250,218.750,1,OK
13014,0.432500,5.073750,43.000,218.750,1,OK
13034,0.430000,5.068750,43.000,217.500,1,OK
13054,0.430000,5.073750,43.000,218.750,1,OK
13074,0.430000,5.075000,43.000,218.750,1,OK
13094,0.430000,5.073750,43.000,218.750,1,OK
13114,0.432500,5.075000,43.250,218.750,1,OK
13134,0.440000,5.073750,43.000,218.750,1,OK
13154,0.430000,5.075000,43.500,221.250,1,OK
13174,0.432500,5.075000,43.250,218.750,1,OK
13194,0.432500,5.075000,43.250,218.750,1,OK
13214,0.430000,5.072500,43.000,218.750,1,OK
13234,0.430000,5.073750,43.000,218.750,1,OK
13254,0.432500,5.073750,43.250,218.750,1,OK
13274,0.435000,5.073750,43.500,221.250,1,OK
13294,0.432500,5.072500,43.250,218.750,1,OK
13314,0.432500,5.075000,43.500,221.250,1,OK
13334,0.430000,5.073750,43.500,221.250,1,OK
13354,0.432500,5.075000,43.250,218.750,1,OK
13374,0.430000,5.073750,43.000,217.500,1,OK
13394,0.435000,5.073750,43.500,221.250,1,OK
13414,0.432500,5.075000,43.250,218.750,1,OK
13434,0.430000,5.073750,43.000,218.750,1,OK
13454,0.432500,5.075000,43.250,218.750,1,OK
13474,0.432500,5.075000,43.250,218.750,1,OK
13494,0.430000,5.073750,43.250,218.750,1,OK
13514,0.432500,5.073750,43.000,218.750,1,OK
13534,0.432500,5.075000,43.250,218.750,1,OK
13554,0.432500,5.070000,43.250,218.750,1,OK
13574,0.432500,5.075000,43.250,218.750,1,OK
13594,0.435000,5.073750,43.500,221.250,1,OK
13614,0.430000,5.073750,43.000,218.750,1,OK
13634,0.430000,5.073750,43.000,218.750,1,OK
13654,0.437500,5.072500,42.750,217.500,1,OK
13674,0.432500,5.073750,43.000,218.750,1,OK
13694,0.435000,5.075000,43.000,221.250,1,OK
13714,0.430000,5.075000,43.000,217.500,1,OK
13734,0.432500,5.073750,43.250,218.750,1,OK
13754,0.432500,5.073750,43.250,218.750,1,OK
13774,0.432500,5.073750,43.250,218.750,1,OK
13794,0.432500,5.075000,43.250,218.750,1,OK
13814,0.435000,5.073750,43.500,221.250,1,OK
13834,0.432500,5.073750,43.250,218.750,1,OK
13854,0.430000,5.075000,43.500,221.250,1,OK
13874,0.435000,5.075000,43.000,221.250,1,OK
13894,0.430000,5.068750,43.000,217.500,1,OK
13914,0.432500,5.073750,43.250,218.750,1,OK
13934,0.432500,5.073750,43.250,218.750,1,OK
13954,0.432500,5.073750,43.250,218.750,1,OK
13974,0.430000,5.075000,43.000,218.750,1,OK
13994,0.432500,5.075000,43.250,218.750,1,OK
14014,0.432500,5.073750,43.250,218.750,1,OK
14034,0.432500,5.075000,43.000,218.750,1,OK
14054,0.430000,5.072500,43.000,217.500,1,OK
14074,0.432500,5.072500,43.250,218.750,1,OK
14094,0.435000,5.073750,43.500,221.250,1,OK
14114,0.432500,5.075000,43.250,218.750,1,OK
14134,0.432500,5.073750,43.250,218.750,1,OK
14154,0.432500,5.073750,43.250,218.750,1,OK
14174,0.435000,5.075000,43.250,218.750,1,OK
14194,0.432500,5.073750,43.250,218.750,1,OK
14214,0.430000,5.075000,43.500,217.500,1,OK
14234,0.432500,5.073750,43.250,218.750,1,OK
14254,0.432500,5.072500,43.250,218.750,1,OK
14274,0.432500,5.073750,43.250,218.750,1,OK
14294,0.432500,5.073750,43.250,218.750,1,OK
14314,0.432500,5.072500,43.250,218.750,1,OK
14334,0.432500,5.073750,43.250,218.750,1,OK
14354,0.432500,5.075000,43.000,218.750,1,OK
14374,0.435000,5.075000,43.250,218.750,1,OK
14394,0.432500,5.075000,43.250,218.750,1,OK
14414,0.432500,5.068750,43.250,218.750,1,OK
14434,0.432500,5.073750,43.250,218.750,1,OK
14454,0.432500,5.075000,43.250,218.750,1,OK
14474,0.432500,5.075000,43.250,218.750,1,OK
14494,0.430000,5.073750,43.000,218.750,1,OK
14514,0.440000,5.073750,43.000,218.750,1,OK
14534,0.432500,5.075000,43.000,218.750,1,OK
14554,0.432500,5.073750,43.250,218.750,1,OK
14574,0.432500,5.073750,43.250,218.750,1,OK
14594,0.432500,5.071250,43.250,218.750,1,OK
14614,0.432500,5.073750,43.250,218.750,1,OK
14634,0.432500,5.073750,43.250,218.750,1,OK
14654,0.432500,5.073750,43.250,218.750,1,OK
14674,0.435000,5.075000,43.500,221.250,1,OK
14694,0.430000,5.073750,43.250,218.750,1,OK
14714,0.432500,5.075000,43.000,218.750,1,OK
14734,0.430000,5.075000,42.750,217.500,1,OK
14754,0.432500,5.067500,43.250,218.750,1,OK
14774,0.432500,5.073750,43.250,218.750,1,OK
14794,0.432500,5.073750,43.250,218.750,1,OK
14814,0.432500,5.073750,43.250,218.750,1,OK
14834,0.432500,5.073750,43.250,218.750,1,OK
14854,0.432500,5.075000,43.250,218.750,1,OK
14874,0.432500,5.075000,43.250,218.750,1,OK
14894,0.432500,5.075000,43.000,218.750,1,OK
14914,0.432500,5.075000,43.250,218.750,1,OK
14934,0.430000,5.070000,43.000,217.500,1,OK
14954,0.432500,5.073750,43.250,218.750,1,OK
14974,0.430000,5.075000,43.000,218.750,1,OK
14994,0.430000,5.073750,43.000,218.750,1,OK
15014,0.432500,5.073750,43.250,218.750,1,OK
15034,0.435000,5.075000,43.250,218.750,1,OK
15054,0.432500,5.075000,43.250,218.750,1,OK
15074,0.432500,5.075000,43.500,218.750,1,OK
15094,0.430000,5.073750,43.000,217.500,1,OK
15114,0.432500,5.073750,43.250,218.750,1,OK
15134,0.432500,5.075000,43.250,218.750,1,OK
15154,0.432500,5.073750,43.250,218.750,1,OK
15174,0.435000,5.075000,43.500,221.250,1,OK
15194,0.432500,5.075000,43.250,218.750,1,OK
15214,0.432500,5.075000,43.250,218.750,1,OK
15234,0.435000,5.072500,43.500,221.250,1,OK
15254,0.430000,5.073750,43.000,217.500,1,OK
15274,0.435000,5.070000,43.500,221.250,1,OK
15294,0.435000,5.075000,43.500,221.250,1,OK
15314,0.432500,5.073750,43.250,218.750,1,OK
15334,0.432500,5.073750,43.250,218.750,1,OK
15354,0.432500,5.073750,43.250,218.750,1,OK
15374,0.440000,5.075000,43.250,218.750,1,OK
15394,0.432500,5.075000,43.250,218.750,1,OK
15414,0.432500,5.073750,43.250,218.750,1,OK
15434,0.432500,5.073750,43.250,218.750,1,OK
15454,0.432500,5.070000,43.250,218.750,1,OK
15474,0.435000,5.073750,43.500,221.250,1,OK
15494,0.430000,5.075000,43.000,218.750,1,OK
15514,0.432500,5.075000,43.250,218.750,1,OK
15534,0.430000,5.073750,43.000,218.750,1,OK
15554,0.432500,5.072500,43.000,218.750,1,OK
15574,0.432500,5.075000,43.250,218.750,1,OK
15594,0.430000,5.075000,43.500,217.500,1,OK
15614,0.432500,5.075000,43.250,218.750,1,OK
15634,0.435000,5.073750,43.500,221.250,1,OK
15654,0.432500,5.073750,43.250,218.750,1,OK
15674,0.430000,5.073750,43.000,218.750,1,OK
15694,0.430000,5.075000,43.000,218.750,1,OK
15714,0.430000,5.073750,43.000,218.750,1,OK
15734,0.432500,5.072500,43.000,218.750,1,OK
15754,0.432500,5.075000,43.250,218.750,1,OK
15774,0.432500,5.075000,43.000,218.750,1,OK
15794,0.432500,5.070000,43.250,218.750,1,OK
15814,0.430000,5.075000,43.000,218.750,1,OK
15834,0.435000,5.075000,43.500,221.250,1,OK
15854,0.432500,5.072500,43.250,218.750,1,OK
15874,0.432500,5.075000,43.250,218.750,1,OK
15894,0.437500,5.073750,43.250,218.750,1,OK
15914,0.432500,5.073750,43.250,218.750,1,OK
15934,0.432500,5.075000,43.250,218.750,1,OK
15954,0.432500,5.073750,43.250,218.750,1,OK
15974,0.432500,5.072500,43.250,218.750,1,OK
15994,0.432500,5.073750,43.250,218.750,1,OK
16014,0.435000,5.073750,43.500,221.250,1,OK
16034,0.435000,5.073750,43.500,221.250,1,OK
16054,0.432500,5.073750,43.250,218.750,1,OK
16074,0.432500,5.075000,43.500,221.250,1,OK
16094,0.432500,5.073750,43.000,218.750,1,OK
16114,0.432500,5.075000,43.250,218.750,1,OK
16134,0.432500,5.067500,43.250,218.750,1,OK
16154,0.432500,5.073750,43.250,218.750,1,OK
16174,0.432500,5.075000,43.250,218.750,1,OK
16194,0.432500,5.073750,43.250,218.750,1,OK
16214,0.430000,5.073750,43.000,218.750,1,OK
16234,0.435000,5.073750,43.500,221.250,1,OK
16254,0.432500,5.073750,43.250,218.750,1,OK
16274,0.435000,5.075000,43.000,221.250,1,OK
16294,0.430000,5.075000,43.000,217.500,1,OK
16314,0.430000,5.070000,43.000,217.500,1,OK
16334,0.432500,5.073750,43.250,218.750,1,OK
16354,0.432500,5.075000,43.250,218.750,1,OK
16374,0.432500,5.075000,43.250,218.750,1,OK
16394,0.432500,5.073750,43.250,218.750,1,OK
16414,0.435000,5.073750,43.250,218.750,1,OK
16434,0.430000,5.073750,43.500,221.250,1,OK
16454,0.432500,5.073750,43.250,218.750,1,OK
16474,0.432500,5.075000,43.250,218.750,1,OK
16494,0.432500,5.072500,43.250,218.750,1,OK
16514,0.432500,5.073750,43.250,218.750,1,OK
16534,0.427500,5.073750,42.750,217.500,1,OK
16554,0.435000,5.073750,43.500,221.250,1,OK
16574,0.435000,5.073750,43.500,221.250,1,OK
16594,0.435000,5.072500,43.250,218.750,1,OK
16614,0.432500,5.073750,43.000,218.750,1,OK
16634,0.432500,5.075000,43.000,218.750,1,OK
16654,0.432500,5.070000,43.250,218.750,1,OK
16674,0.430000,5.073750,43.000,218.750,1,OK
16694,0.432500,5.073750,43.250,218.750,1,OK
16714,0.432500,5.075000,43.250,218.750,1,OK
16734,0.430000,5.072500,43.000,218.750,1,OK
16754,0.437500,5.073750,43.250,218.750,1,OK
16774,0.432500,5.075000,43.000,218.750,1,OK
16794,0.432500,5.073750,43.250,218.750,1,OK
16814,0.435000,5.073750,43.500,221.250,1,OK
16834,0.435000,5.071250,43.500,221.250,1,OK
16854,0.435000,5.075000,43.500,221.250,1,OK
16874,0.432500,5.073750,43.250,218.750,1,OK
16894,0.435000,5.075000,43.500,221.250,1,OK
16914,0.432500,5.073750,43.250,218.750,1,OK
16934,0.430000,5.073750,43.250,218.750,1,OK
16954,0.435000,5.073750,43.250,218.750,1,OK
16974,0.435000,5.075000,43.250,221.250,1,OK
16994,0.432500,5.073750,43.250,218.750,1,OK
17014,0.432500,5.073750,43.250,218.750,1,OK
17034,0.427500,5.073750,42.750,217.500,1,OK
17054,0.435000,5.072500,43.500,221.250,1,OK
17074,0.432500,5.073750,43.250,218.750,1,OK
17094,0.432500,5.075000,43.250,218.750,1,OK
17114,0.432500,5.075000,43.500,221.250,1,OK
17134,0.432500,5.075000,43.250,218.750,1,OK
17154,0.432500,5.073750,43.250,218.750,1,OK
17174,0.432500,5.071250,43.250,218.750,1,OK
17194,0.430000,5.073750,43.000,218.750,1,OK
17214,0.432500,5.073750,43.250,218.750,1,OK
17234,0.430000,5.075000,43.000,218.750,1,OK
17254,0.435000,5.073750,43.500,221.250,1,OK
17274,0.435000,5.075000,43.250,218.750,1,OK
17294,0.432500,5.073750,43.500,221.250,1,OK
17314,0.432500,5.073750,43.250,218.750,1,OK
17334,0.435000,5.075000,43.500,221.250,1,OK
17354,0.432500,5.073750,43.250,218.750,1,OK
17374,0.432500,5.073750,43.250,218.750,1,OK
17394,0.432500,5.075000,43.250,218.750,1,OK
17414,0.435000,5.072500,43.500,221.250,1,OK
17434,0.430000,5.073750,43.000,218.750,1,OK
17454,0.430000,5.075000,43.250,218.750,1,OK
17474,0.432500,5.073750,43.250,218.750,1,OK
17494,0.432500,5.075000,43.000,218.750,1,OK
17514,0.432500,5.068750,43.250,218.750,1,OK
17534,0.432500,5.073750,43.250,218.750,1,OK
17554,0.432500,5.073750,43.250,218.750,1,OK
17574,0.435000,5.075000,43.500,221.250,1,OK
17594,0.432500,5.073750,43.250,218.750,1,OK
17614,0.432500,5.073750,43.250,218.750,1,OK
17634,0.432500,5.072500,43.000,218.750,1,OK
17654,0.430000,5.072500,43.000,217.500,1,OK
17674,0.432500,5.075000,43.250,218.750,1,OK
17694,0.432500,5.072500,43.250,218.750,1,OK
17714,0.430000,5.072500,43.000,218.750,1,OK
17734,0.432500,5.073750,43.250,218.750,1,OK
17754,0.430000,5.073750,43.000,218.750,1,OK
17774,0.430000,5.075000,43.000,218.750,1,OK
17794,0.432500,5.073750,43.500,221.250,1,OK
17814,0.432500,5.075000,43.250,218.750,1,OK
17834,0.432500,5.075000,43.250,218.750,1,OK
17854,0.432500,5.073750,43.250,218.750,1,OK
17874,0.432500,5.073750,43.250,218.750,1,OK
17894,0.432500,5.075000,43.250,218.750,1,OK
17914,0.435000,5.073750,43.500,221.250,1,OK
17934,0.430000,5.072500,43.000,218.750,1,OK
17954,0.430000,5.073750,43.000,218.750,1,OK
17974,0.432500,5.075000,43.250,218.750,1,OK
17994,0.432500,5.073750,43.000,218.750,1,OK
18014,0.430000,5.073750,43.000,217.500,1,OK
18034,0.432500,5.071250,43.250,218.750,1,OK
18054,0.435000,5.073750,43.500,221.250,1,OK
18074,0.430000,5.075000,43.000,218.750,1,OK
18094,0.432500,5.073750,43.250,218.750,1,OK
18114,0.430000,5.075000,43.000,218.750,1,OK
18134,0.440000,5.075000,43.250,218.750,1,OK
18154,0.430000,5.073750,43.250,218.750,1,OK
18174,0.430000,5.075000,43.250,217.500,1,OK
18194,0.435000,5.075000,43.500,221.250,1,OK
18214,0.432500,5.072500,43.250,218.750,1,OK
18234,0.435000,5.073750,43.500,221.250,1,OK
18254,0.432500,5.073750,43.250,218.750,1,OK
18274,0.435000,5.073750,43.500,221.250,1,OK
18294,0.432500,5.073750,43.250,218.750,1,OK
18314,0.430000,5.075000,43.000,218.750,1,OK
18334,0.430000,5.073750,43.000,218.750,1,OK
18354,0.432500,5.075000,43.250,218.750,1,OK
18374,0.432500,5.068750,43.250,218.750,1,OK
18394,0.432500,5.073750,43.250,218.750,1,OK
18414,0.430000,5.075000,43.000,218.750,1,OK
18434,0.432500,5.073750,43.250,218.750,1,OK
18454,0.435000,5.075000,43.500,221.250,1,OK
18474,0.432500,5.073750,43.250,218.750,1,OK
18494,0.432500,5.073750,43.250,218.750,1,OK
18514,0.432500,5.075000,43.000,218.750,1,OK
18534,0.435000,5.073750,43.500,221.250,1,OK
18554,0.432500,5.071250,43.250,218.750,1,OK
18574,0.432500,5.073750,43.250,218.750,1,OK
18594,0.430000,5.075000,43.000,218.750,1,OK
18614,0.432500,5.075000,43.250,218.750,1,OK
18634,0.430000,5.075000,43.000,218.750,1,OK
18654,0.432500,5.073750,43.500,221.250,1,OK
18674,0.430000,5.075000,43.250,218.750,1,OK
18694,0.432500,5.075000,43.000,218.750,1,OK
18714,0.432500,5.075000,43.250,218.750,1,OK
18734,0.435000,5.072500,43.500,221.250,1,OK
18754,0.432500,5.073750,43.250,218.750,1,OK
18774,0.432500,5.075000,43.250,218.750,1,OK
18794,0.432500,5.073750,43.250,218.750,1,OK
18814,0.432500,5.075000,43.250,218.750,1,OK
18834,0.432500,5.073750,43.000,218.750,1,OK
18854,0.435000,5.075000,43.250,218.750,1,OK
18874,0.430000,5.076250,43.500,217.500,1,OK
18894,0.435000,5.068750,43.500,221.250,1,OK
18914,0.432500,5.073750,43.250,218.750,1,OK
18934,0.432500,5.075000,43.250,218.750,1,OK
18954,0.432500,5.075000,43.250,218.750,1,OK
18974,0.432500,5.075000,43.250,218.750,1,OK
18994,0.442500,5.075000,43.250,218.750,1,OK
19014,0.432500,5.075000,43.250,218.750,1,OK
19034,0.432500,5.073750,43.250,218.750,1,OK
19054,0.430000,5.073750,43.000,217.500,1,OK
19074,0.435000,5.070000,43.500,221.250,1,OK
19094,0.435000,5.073750,43.500,221.250,1,OK
19114,0.432500,5.075000,43.250,218.750,1,OK
19134,0.432500,5.075000,43.250,218.750,1,OK
19154,0.432500,5.072500,43.250,218.750,1,OK
19174,0.432500,5.075000,43.250,218.750,1,OK
19194,0.432500,5.075000,43.250,218.750,1,OK
19214,0.432500,5.075000,43.250,218.750,1,OK
19234,0.432500,5.076250,43.250,218.750,1,OK
19254,0.432500,5.073750,43.250,218.750,1,OK
19274,0.432500,5.073750,43.250,218.750,1,OK
19294,0.430000,5.075000,43.000,218.750,1,OK
19314,0.430000,5.075000,43.000,218.750,1,OK
19334,0.430000,5.073750,43.000,218.750,1,OK
19354,0.432500,5.073750,43.000,218.750,1,OK
19374,0.435000,5.075000,43.250,218.750,1,OK
19394,0.430000,5.075000,43.250,217.500,1,OK
19414,0.432500,5.071250,43.250,218.750,1,OK
19434,0.432500,5.072500,43.250,218.750,1,OK
19454,0.432500,5.075000,43.250,218.750,1,OK
19474,0.430000,5.073750,43.000,218.750,1,OK
19494,0.430000,5.075000,43.000,218.750,1,OK
19514,0.437500,5.075000,43.500,221.250,1,OK
19534,0.432500,5.075000,43.250,218.750,1,OK
19554,0.430000,5.073750,43.000,217.500,1,OK
19574,0.435000,5.073750,43.500,221.250,1,OK
19594,0.432500,5.071250,43.250,218.750,1,OK
19614,0.432500,5.075000,43.250,218.750,1,OK
19634,0.430000,5.075000,43.000,218.750,1,OK
19654,0.435000,5.073750,43.500,221.250,1,OK
19674,0.437500,5.075000,43.750,221.250,1,OK
19694,0.430000,5.075000,43.250,218.750,1,OK
19714,0.432500,5.073750,43.250,218.750,1,OK
19734,0.432500,5.073750,43.250,218.750,1,OK
19754,0.435000,5.068750,43.500,221.250,1,OK
19774,0.432500,5.073750,43.250,218.750,1,OK
19794,0.430000,5.073750,43.000,218.750,1,OK
19814,0.432500,5.075000,43.250,218.750,1,OK
19834,0.432500,5.073750,43.250,218.750,1,OK
19854,0.432500,5.073750,43.250,218.750,1,OK
19874,0.430000,5.073750,43.000,218.750,1,OK
19894,0.432500,5.075000,43.500,218.750,1,OK
19914,0.432500,5.073750,43.250,218.750,1,OK
19934,0.430000,5.070000,43.000,217.500,1,OK
19954,0.432500,5.075000,43.250,218.750,1,OK
19974,0.430000,5.073750,43.000,218.750,1,OK
19994,0.432500,5.073750,43.250,218.750,1,OK
20014,0.432500,5.075000,43.250,218.750,1,OK
20034,0.430000,5.073750,43.250,218.750,1,OK
20054,0.430000,5.072500,43.000,218.750,1,OK
20074,0.432500,5.075000,43.000,218.750,1,OK
20094,0.432500,5.075000,43.250,218.750,1,OK
20114,0.427500,5.073750,42.750,217.500,1,OK
20134,0.435000,5.073750,43.500,221.250,1,OK
20154,0.430000,5.073750,43.000,218.750,1,OK
20174,0.430000,5.073750,43.000,218.750,1,OK
20194,0.430000,5.073750,43.000,218.750,1,OK
20214,0.430000,5.075000,43.250,218.750,1,OK
20234,0.432500,5.075000,43.250,218.750,1,OK
20254,0.432500,5.073750,43.000,218.750,1,OK
20274,0.430000,5.071250,43.000,217.500,1,OK
20294,0.435000,5.073750,43.500,221.250,1,OK
20314,0.430000,5.076250,43.000,218.750,1,OK
20334,0.432500,5.075000,43.250,218.750,1,OK
20354,0.432500,5.075000,43.250,218.750,1,OK
20374,0.437500,5.073750,43.250,218.750,1,OK
20394,0.432500,5.073750,43.250,218.750,1,OK
20414,0.432500,5.075000,43.500,218.750,1,OK
20434,0.432500,5.073750,43.250,218.750,1,OK
20454,0.432500,5.071250,43.250,218.750,1,OK
20474,0.430000,5.075000,43.000,218.750,1,OK
20494,0.432500,5.073750,43.250,218.750,1,OK
20514,0.435000,5.075000,43.500,221.250,1,OK
20534,0.430000,5.075000,43.000,218.750,1,OK
20554,0.435000,5.075000,43.250,218.750,1,OK
20574,0.430000,5.075000,43.250,218.750,1,OK
20594,0.432500,5.075000,43.250,218.750,1,OK
20614,0.430000,5.075000,43.000,217.500,1,OK
20634,0.432500,5.073750,43.250,218.750,1,OK
20654,0.432500,5.073750,43.250,218.750,1,OK
20674,0.432500,5.075000,43.250,218.750,1,OK
20694,0.430000,5.075000,43.000,218.750,1,OK
20714,0.430000,5.075000,43.000,218.750,1,OK
20734,0.430000,5.073750,43.250,218.750,1,OK
20754,0.432500,5.075000,43.250,218.750,1,OK
20774,0.432500,5.073750,43.250,218.750,1,OK
20794,0.427500,5.070000,42.750,217.500,1,OK
20814,0.430000,5.073750,43.000,218.750,1,OK
20834,0.432500,5.072500,43.250,218.750,1,OK
20854,0.427500,5.073750,42.750,217.500,1,OK
20874,0.435000,5.076250,43.500,221.250,1,OK
20894,0.432500,5.073750,43.250,218.750,1,OK
20914,0.432500,5.073750,43.250,218.750,1,OK
20934,0.430000,5.075000,43.250,217.500,1,OK
20954,0.432500,5.075000,43.250,218.750,1,OK
20974,0.432500,5.072500,43.250,218.750,1,OK
20994,0.435000,5.073750,43.500,221.250,1,OK
21014,0.432500,5.076250,43.250,218.750,1,OK
21034,0.432500,5.073750,43.250,218.750,1,OK
21054,0.430000,5.073750,43.000,218.750,1,OK
21074,0.432500,5.075000,43.000,218.750,1,OK
21094,0.430000,5.073750,43.000,218.750,1,OK
21114,0.435000,5.075000,43.500,221.250,1,OK
21134,0.432500,5.068750,43.250,218.750,1,OK
21154,0.432500,5.075000,43.250,218.750,1,OK
21174,0.432500,5.075000,43.250,218.750,1,OK
21194,0.432500,5.075000,43.250,218.750,1,OK
21214,0.432500,5.073750,43.250,218.750,1,OK
21234,0.432500,5.073750,43.250,218.750,1,OK
21254,0.432500,5.073750,43.250,218.750,1,OK
